Date,NDX,AMZN,EBAY,MU,CSCO,QCOM,INTC,ORCL,MSFT,ADBE,JNPR,TXN,ASML,MSTR,VRSN,NOK,YHOO,LU
12/17/96,816,,,15.81,4.65,1.53,9.19,3.89,6.16,4.9,,4.94,2.73,,,1.61,0.77,
12/18/96,837,,,15.87,4.75,1.55,9.59,3.8,6.37,5.01,,5.05,2.74,,,1.71,0.75,
12/19/96,844,,,15.56,4.82,1.59,9.72,3.79,6.54,5.12,,5.03,2.72,,,1.71,0.71,
12/20/96,834,,,15.19,4.82,1.56,9.51,3.89,6.45,5,,5,2.88,,,1.69,0.71,
12/23/96,825,,,14.83,4.77,1.56,9.35,3.81,6.45,4.83,,5.02,2.88,,,1.68,0.76,
12/24/96,835,,,14.76,4.82,1.58,9.58,3.89,6.54,4.78,,4.97,2.86,,,1.68,0.76,
12/26/96,843,,,15.25,4.94,1.58,9.66,3.96,6.59,4.67,,5.03,2.86,,,1.7,0.76,
12/27/96,835,,,15.01,4.87,1.58,9.57,3.86,6.49,4.55,,5.03,2.86,,,1.71,0.76,
12/30/96,826,,,14.58,4.81,1.58,9.42,3.75,6.44,4.6,,5.06,2.89,,,1.71,0.71,
12/31/96,821,,,14.27,4.72,1.55,9.25,3.76,6.37,4.58,,5,2.88,,,1.72,0.71,
1/2/97,816,,,14.58,4.66,1.53,9.21,3.78,6.29,4.73,,4.99,2.86,,,1.69,0.77,
1/3/97,848,,,15.68,4.87,1.55,9.78,4.01,6.52,4.8,,5.26,2.98,,,1.72,0.77,
1/6/97,853,,,15.19,5,1.55,9.82,4.04,6.5,4.96,,5.31,3.13,,,1.72,0.84,
1/7/97,865,,,15.44,5.06,1.59,10.13,4.03,6.55,5.16,,5.37,3.17,,,1.78,0.79,
1/8/97,853,,,15.56,4.91,1.6,10.05,3.9,6.43,5.18,,5.34,3.1,,,1.81,0.81,
1/9/97,857,,,15.56,4.97,1.64,10.11,3.76,6.35,5.07,,5.21,3.16,,,1.88,0.8,
1/10/97,866,,,15.62,5.09,1.73,10.21,3.68,6.49,4.81,,5.31,3.19,,,1.9,0.8,
1/13/97,864,,,15.68,5.13,1.7,10.38,3.69,6.45,4.83,,5.29,3.18,,,1.89,0.87,
1/14/97,881,,,16.17,5.35,1.8,10.4,3.89,6.58,4.79,,5.34,3.28,,,1.9,1.06,
1/15/97,864,,,15.81,5.22,1.8,10.04,3.71,6.52,4.57,,5.32,3.47,,,1.94,1.09,
1/16/97,874,,,15.74,5.22,1.93,10.06,3.71,6.63,4.59,,5.21,3.57,,,1.93,1.11,
1/17/97,883,,,15.13,5.38,1.91,10.18,3.73,6.72,4.59,,5.2,3.5,,,1.94,1.11,
1/20/97,900,,,15.13,5.54,2.04,10.27,3.83,6.99,4.65,,5.02,3.49,,,1.99,1.33,
1/21/97,914,,,14.64,5.55,2.21,10.46,3.76,7.32,4.56,,4.9,3.56,,,1.98,1.33,
1/22/97,926,,,14.76,5.46,2.3,10.75,3.81,7.51,4.66,,5,3.53,,,2,1.47,
1/23/97,913,,,15.62,5.32,2.24,10.73,3.64,7.3,4.48,,5.55,3.58,,,1.96,1.38,
1/24/97,898,,,15.93,5.09,2.17,10.64,3.56,7.39,4.42,,5.4,3.88,,,1.94,1.38,
1/27/97,890,,,16.42,5.07,2.09,10.61,3.43,7.41,4.37,,5.43,3.86,,,1.87,1.36,
1/28/97,891,,,16.05,5.11,2.12,10.67,3.38,7.37,4.48,,5.41,3.92,,,1.89,1.4,
1/29/97,892,,,16.17,4.89,2.11,10.94,3.39,7.5,4.43,,5.47,3.93,,,1.89,1.42,
1/30/97,912,,,17.34,5,2.17,11.32,3.37,7.79,4.59,,5.85,3.99,,,1.94,1.41,
1/31/97,922,,,17.03,5.17,2.18,11.47,3.5,7.86,4.65,,6.15,4.23,,,2,1.41,
2/3/97,918,,,16.91,5.06,2.18,11.59,3.54,7.89,4.62,,5.94,4.33,,,1.96,1.44,
2/4/97,916,,,16.79,4.98,2.17,11.65,3.59,7.95,4.48,,6,4.24,,,1.99,1.41,
2/5/97,887,,,15.81,4.65,2.11,11.12,3.47,7.58,4.27,,5.83,3.98,,,1.97,1.34,
2/6/97,886,,,16.05,4.74,2.14,10.83,3.55,7.49,4.34,,6,3.97,,,1.96,1.26,
2/7/97,900,,,16.6,4.68,2.26,11.06,3.6,7.74,4.48,,6.24,4.08,,,1.96,1.26,
2/10/97,872,,,15.99,4.3,2.25,10.72,3.61,7.53,4.63,,6.07,4.05,,,2,1.31,
2/11/97,872,,,15.81,4.49,2.26,10.73,3.52,7.59,4.49,,6.04,3.82,,,1.95,1.48,
2/12/97,901,,,16.23,4.79,2.46,11.08,3.73,7.7,4.75,,6.32,4.18,,,2,1.49,
2/13/97,908,,,16.3,4.64,2.39,11.1,3.72,7.71,4.83,,6.34,4.17,,,1.91,1.43,
2/14/97,900,,,16.72,4.64,2.33,10.92,3.68,7.54,4.6,,6.38,4.27,,,1.84,1.43,
2/18/97,898,,,17.46,4.73,2.29,10.93,3.67,7.51,4.88,,6.33,4.27,,,1.79,1.38,
2/19/97,898,,,16.97,4.81,2.26,10.88,3.72,7.51,4.86,,6.55,4.25,,,1.83,1.33,
2/20/97,880,,,17.09,4.67,2.18,10.6,3.76,7.34,4.83,,6.4,4.18,,,1.81,1.3,
2/21/97,864,,,16.85,4.33,2.12,10.35,3.68,7.32,4.53,,6.23,4.25,,,1.81,1.3,
2/24/97,880,,,18.07,4.37,2.13,10.54,3.63,7.72,4.48,,6.44,4.19,,,1.84,1.35,
2/25/97,882,,,18.62,4.19,2.23,10.53,3.68,7.67,4.65,,6.39,4.13,,,1.84,1.3,
2/26/97,881,,,18.75,4.31,2.22,10.35,3.67,7.73,4.56,,6.33,4.01,,,1.81,1.27,
2/27/97,849,,,18.07,4.08,2.19,9.88,3.6,7.41,4.36,,6.09,3.97,,,1.79,1.26,
2/28/97,850,,,18.5,4.12,2.17,10.03,3.53,7.51,4.48,,6.05,3.85,,,1.75,1.26,
3/3/97,856,,,18.87,4.02,2.21,10.31,3.54,7.67,4.51,,6.28,3.86,,,1.77,1.2,
3/4/97,862,,,19.54,4.13,2.28,10.35,3.55,7.64,4.5,,6.4,3.91,,,1.81,1.13,
3/5/97,872,,,20.71,4.22,2.44,10.57,3.58,7.77,4.48,,6.53,4.2,,,1.81,1.09,
3/6/97,852,,,19.97,4.05,2.31,10.28,3.29,7.53,4.34,,6.32,4.27,,,1.83,1.14,
3/7/97,841,,,19.48,3.81,2.29,10.15,3.22,7.46,4.13,,6.58,4.54,,,1.84,1.14,
3/10/97,855,,,19.91,3.96,2.32,10.23,3.24,7.71,4.34,,6.69,4.71,,,1.93,1.08,
3/11/97,849,,,19.97,3.91,2.32,10.17,3.22,7.58,4.18,,6.69,4.48,,,1.93,1.07,
3/12/97,839,,,20.4,3.77,2.28,10.09,3.07,7.61,4.08,,6.66,4.25,,,1.88,0.95,
3/13/97,841,,,20.58,3.86,2.3,9.99,3.25,7.68,4.08,,6.57,4.22,,,1.85,1.05,
3/14/97,839,,,22.18,3.75,2.3,9.75,3.69,7.63,4.08,,6.74,4.34,,,1.87,1.05,
3/17/97,832,,,21.62,3.64,2.25,9.64,3.78,7.75,4.27,,6.48,4.33,,,1.86,0.94,
3/18/97,828,,,19.6,3.73,2.19,9.67,3.64,7.68,4.28,,6.28,4.17,,,1.84,1.03,
3/19/97,812,,,18.81,3.71,2.1,9.43,3.54,7.46,4.74,,5.96,4.01,,,1.79,1.21,
3/20/97,822,,,18.99,3.79,2.19,9.42,3.59,7.4,4.97,,6,3.92,,,1.79,1.2,
3/21/97,813,,,18.56,3.65,2.22,9.23,3.59,7.24,5.06,,6.07,3.98,,,1.81,1.2,
3/24/97,802,,,19.36,3.49,2.27,9.24,3.59,6.95,5.03,,5.9,3.96,,,1.79,1.17,
3/25/97,807,,,18.99,3.55,2.32,9.42,3.51,6.96,5.09,,6.06,4,,,1.78,1.23,
3/26/97,834,,,20.03,3.88,2.38,9.94,3.64,7.26,5.25,,6.38,4.25,,,1.82,1.19,
3/27/97,819,,,19.66,3.78,2.33,9.84,3.54,7.23,5.05,,6.09,4.32,,,1.79,1.19,
3/31/97,797,,,19.79,3.57,2.19,9.84,3.47,7.07,4.93,,5.89,4.34,,,1.76,1.23,
4/1/97,797,,,19.05,3.59,2.3,9.85,3.33,7.19,4.9,,5.92,4.22,,,1.77,1.25,
4/2/97,784,,,18.93,3.52,2.2,9.69,3.31,7.09,5.01,,5.88,4.08,,,1.68,1.22,
4/3/97,805,,,19.91,3.59,2.23,9.94,3.47,7.33,5.16,,6.1,4.15,,,1.7,1.32,
4/4/97,822,,,19.91,3.77,2.29,10.25,3.5,7.26,5.28,,6.53,4.65,,,1.74,1.32,
4/7/97,832,,,20.52,4.04,2.34,10.26,3.58,7.39,5.33,,6.71,4.9,,,1.8,1.39,
4/8/97,840,,,21.26,4.11,2.23,10.37,3.55,7.57,5.36,,6.99,4.78,,,1.82,1.43,
4/9/97,829,,,20.28,4.01,2.22,10.06,3.45,7.55,5.28,,6.78,4.79,,,1.78,1.36,
4/10/97,813,,,19.48,3.9,2.19,9.7,3.37,7.46,5.15,,6.5,4.37,,,1.8,1.43,
4/11/97,790,,,19.3,3.8,2.1,9.23,3.28,7.32,5.07,,6.42,4.27,,,1.74,1.43,
4/14/97,807,,,18.93,3.95,2.12,9.46,3.5,7.51,5.19,,6.53,4.51,,,1.72,1.3,
4/15/97,798,,,19.24,3.72,2.13,9.26,3.36,7.49,5.16,,6.64,4.54,,,1.69,1.3,
4/16/97,799,,,18.87,3.52,1.97,9.47,3.37,7.57,5.1,,6.68,4.39,,,1.74,1.35,
4/17/97,808,,,18.62,3.67,2.02,9.76,3.33,7.56,5.1,,6.66,4.39,,,1.74,1.29,
4/18/97,816,,,17.58,3.59,1.88,9.69,3.34,8.3,4.95,,6.44,4.5,,,1.78,1.29,
4/21/97,803,,,17.58,3.51,1.77,9.78,3.25,8.3,4.9,,6.52,4.3,,,1.76,1.14,
4/22/97,818,,,17.15,3.52,1.65,9.96,3.17,8.53,4.88,,6.56,4.14,,,1.78,1.3,
4/23/97,838,,,17.64,3.61,1.74,10.34,3.4,8.87,4.95,,6.57,4.26,,,1.78,1.27,
4/24/97,838,,,17.28,3.58,1.67,10.33,3.55,8.8,4.99,,6.61,4.36,,,1.79,1.26,
4/25/97,819,,,16.66,3.44,1.76,10.17,3.41,8.76,4.65,,6.39,4.22,,,1.72,1.26,
4/28/97,829,,,16.48,3.45,1.75,10.35,3.42,8.85,4.75,,6.6,4.22,,,1.74,1.32,
4/29/97,856,,,17.34,3.71,1.76,10.61,3.46,9.17,4.73,,6.98,4.46,,,1.86,1.42,
4/30/97,875,,,17.28,3.84,1.82,10.83,3.58,9.36,4.81,,7.02,4.6,,,1.95,1.42,
5/1/97,882,,,18.68,3.96,1.91,10.87,3.64,9.33,5.13,,7.05,4.64,,,1.93,1.46,
5/2/97,909,,,18.99,4.24,1.93,11.15,3.82,9.31,5.41,,7.2,4.93,,,1.93,1.46,
5/5/97,933,,,19.17,4.37,2.08,11.49,4.03,9.26,5.71,,7.37,4.98,,,1.97,1.37,
5/6/97,915,,,18.87,4.28,2.02,11.17,3.95,9.04,5.58,,7.23,4.93,,,1.93,1.4,
5/7/97,909,,,18.32,4.36,2.03,11.02,3.87,8.9,5.7,,7.38,4.99,,,1.89,1.42,
5/8/97,919,,,18.32,4.55,2.01,11.23,3.95,8.97,5.41,,7.43,5.22,,,1.92,1.41,
5/9/97,919,,,18.56,4.57,2,11.28,3.95,9,5.31,,7.46,5.2,,,1.92,1.41,
5/12/97,925,,,17.89,4.67,1.97,11.25,3.94,9.1,5.38,,7.25,5.57,,,1.96,1.27,
5/13/97,911,,,16.97,4.62,1.98,10.78,4.03,9.08,5.38,,7.27,5.44,,,1.95,1.26,
5/14/97,910,,,17.7,4.6,1.96,10.8,3.99,8.93,5.28,,7.22,5.45,,,2,1.3,
5/15/97,932,0.1,,17.7,4.65,1.95,11.18,4.13,9.03,5.45,,7.2,5.69,,,1.99,1.33,
5/16/97,915,0.09,,17.46,4.56,1.93,10.97,3.99,8.9,5.5,,7.12,5.42,,,1.98,1.33,
5/19/97,914,0.09,,17.15,4.52,1.96,10.94,3.98,8.87,5.42,,7.07,5.35,,,1.97,1.35,
5/20/97,942,0.08,,18.01,4.77,2.04,11.39,4.07,9.18,5.38,,7.13,5.4,,,2.02,1.38,
5/21/97,951,0.07,,17.83,4.87,2.05,11.49,4.22,9.28,5.65,,7.22,5.47,,,2.05,1.3,
5/22/97,946,0.07,,17.95,4.86,2.06,11.41,4.21,9.3,5.68,,7.18,5.84,,,2.07,1.31,
5/23/97,959,0.08,,18.75,5,2.19,11.54,4.23,9.47,5.7,,7.32,6.37,,,2.09,1.31,
5/27/97,985,0.08,,20.89,5.1,2.18,11.97,4.26,9.76,6.01,,7.51,6.41,,,2.08,1.33,
5/28/97,983,0.08,,21.13,5.12,2.14,11.82,4.24,9.7,5.87,,7.33,6.21,,,2.05,1.33,
5/29/97,971,0.08,,20.89,4.95,2.08,11.58,4.24,9.7,5.59,,7.22,6.25,,,2.04,1.34,
5/30/97,959,0.08,,20.71,5.02,1.88,10.71,4.19,9.56,5.48,,7.06,6.05,,,1.99,1.34,
6/2/97,959,0.08,,21.5,5.03,1.85,10.59,4.41,9.59,5.55,,6.96,5.9,,,2.01,1.35,
6/3/97,930,0.07,,19.85,4.8,1.81,10.26,4.18,9.31,4.98,,6.6,5.86,,,2.02,1.31,
6/4/97,922,0.07,,19.73,4.75,1.81,10.08,4.2,9.19,5.08,,6.59,5.76,,,1.97,1.35,
6/5/97,931,0.08,,20.15,4.8,1.87,10.12,4.27,9.29,5.21,,6.63,5.87,,,1.98,1.33,
6/6/97,945,0.08,,20.4,4.81,1.82,10.33,4.41,9.56,5.3,,6.88,5.87,,,2.08,1.33,
6/9/97,955,0.08,,20.95,4.93,1.89,10.56,4.41,9.64,5.1,,7.04,5.92,,,2.08,1.35,
6/10/97,941,0.08,,20.09,4.82,1.81,10.27,4.28,9.62,5.1,,6.78,5.56,,,2.06,1.29,
6/11/97,949,0.08,,19.6,4.72,1.84,10.43,4.38,9.79,5.13,,6.57,5.46,,,2.1,1.33,
6/12/97,950,0.08,,19.48,4.73,1.84,10.16,4.46,9.79,5.1,,6.41,5.44,,,2.11,1.34,
6/13/97,964,0.08,,19.97,4.94,1.88,10.24,4.68,9.99,5.07,,6.64,5.63,,,2.11,1.34,
6/16/97,976,0.08,,20.83,5.01,1.85,10.41,4.71,10.13,5.08,,6.9,5.93,,,2.11,1.46,
6/17/97,989,0.08,,20.4,5.1,1.88,10.59,4.79,10.34,5.11,,7.05,6.03,,,2.1,1.42,
6/18/97,972,0.08,,19.85,4.97,1.87,10.37,4.53,10.03,4.95,,6.78,5.99,,,2.11,1.45,
6/19/97,982,0.08,,19.73,5.12,1.92,10.36,4.46,9.97,4.42,,6.94,6.38,,,2.16,1.64,
6/20/97,981,0.08,,19.91,5.14,1.94,10.38,4.34,10.01,4.41,,6.8,6.73,,,2.17,1.64,
6/23/97,969,0.08,,19.54,5.18,1.9,10.27,4.34,9.87,4.39,,6.69,6.6,,,2.17,1.55,
6/24/97,986,0.08,,20.06,5.24,1.95,10.47,4.51,10.18,4.36,,6.95,6.86,,,2.23,1.55,
6/25/97,979,0.08,,20.89,5.1,1.94,10.37,4.58,10.05,4.35,,6.9,6.71,,,2.24,1.51,
6/26/97,967,0.08,,20.34,5.01,1.91,10.16,4.56,9.88,4.33,,6.78,6.65,,,2.25,1.44,
6/27/97,963,0.07,,19.6,4.93,1.98,10.06,4.53,9.83,4.34,,6.75,6.83,,,2.27,1.44,
6/30/97,957,0.08,,19.6,4.98,1.98,10.03,4.53,9.74,4.31,,6.62,6.77,,,2.23,1.42,
7/1/97,953,0.08,,19.79,5.06,2.01,9.84,4.37,9.63,4.27,,6.81,7,,,2.2,1.41,
7/2/97,976,0.08,,19.85,5.23,2.11,10.11,4.33,9.89,4.46,,6.93,6.96,,,2.25,1.4,
7/3/97,987,0.1,,19.63,5.31,2.11,10.25,4.48,9.99,4.57,,6.92,7.1,,,2.29,1.4,
7/7/97,991,0.1,,20.43,5.48,2.12,10.42,4.44,9.98,4.63,,6.99,7.31,,,2.35,1.66,
7/8/97,1006,0.12,,21.1,5.54,2.04,10.58,4.58,10.12,4.74,,7.23,7.35,,,2.42,1.83,
7/9/97,1010,0.12,,20.92,5.66,2.07,10.79,4.64,10.08,4.6,,7.54,7.26,,,2.45,1.79,
7/10/97,1010,0.13,,20.95,5.66,2.11,10.62,4.68,10.01,4.45,,7.35,8.56,,,2.4,1.83,
7/11/97,1016,0.11,,22.12,5.6,2.13,10.88,4.71,10,4.46,,7.58,8.83,,,2.39,1.83,
7/14/97,1042,0.11,,22.79,5.68,2.21,11.14,4.84,10.48,4.64,,7.68,9.08,,,2.42,2.1,
7/15/97,1059,0.12,,23.83,5.78,2.16,11.44,5.08,10.67,4.61,,8.63,9.46,,,2.43,2.05,
7/16/97,1103,0.12,,23.77,5.88,2.09,12.5,5.17,11.44,4.6,,8.98,9.84,,,2.58,1.95,
7/17/97,1095,0.11,,23.1,5.83,2.04,12.42,5.03,11.52,4.56,,9.11,9.19,,,2.52,1.95,
7/18/97,1071,0.11,,23,5.67,2.07,12.23,5.03,10.83,4.56,,8.95,8.53,,,2.43,1.95,
7/21/97,1058,0.11,,22.12,5.69,2.09,12.12,4.96,10.48,4.56,,8.63,8.81,,,2.35,2.1,
7/22/97,1091,0.11,,22.79,5.86,2.01,12.55,5.12,11.11,4.63,,9,9.37,,,2.37,2.05,
7/23/97,1092,0.11,,22.7,5.96,1.86,12.63,5.09,10.9,4.56,,9.24,10.3,,,2.37,1.98,
7/24/97,1088,0.11,,22.36,5.92,1.8,12.7,4.93,10.64,4.57,,9.29,9.98,,,2.49,1.99,
7/25/97,1085,0.11,,21.99,5.91,1.8,12.62,4.93,10.67,4.73,,8.94,9.98,,,2.5,1.99,
7/28/97,1075,0.12,,22.15,5.74,1.86,12.53,4.9,10.56,4.65,,8.75,9.85,,,2.49,2.01,
7/29/97,1088,0.12,,22.05,5.88,1.81,12.47,4.9,10.79,4.65,,8.68,9.45,,,2.55,2.28,
7/30/97,1101,0.12,,22.45,5.89,1.8,12.65,4.98,10.88,4.57,,9.05,9.35,,,2.6,2.35,
7/31/97,1107,0.12,,23.77,5.9,1.8,12.99,4.9,10.9,4.61,,9.06,9.37,,,2.59,2.3,
8/1/97,1109,0.12,,24.81,5.92,1.84,13.25,4.94,10.84,4.65,,9.6,9.69,,,2.64,2.3,
8/4/97,1124,0.12,,25.27,6.05,1.86,13.69,5.05,10.91,4.68,,9.82,9.76,,,2.54,2.27,
8/5/97,1136,0.11,,27.57,6.08,1.86,14.11,5.11,11.05,4.84,,10.16,10.11,,,2.57,2.29,
8/6/97,1142,0.11,,28.12,5.96,1.86,14.16,5.22,11.06,4.96,,9.93,10.02,,,2.62,2.24,
8/7/97,1136,0.11,,28.61,5.84,1.82,14.16,5.12,11.09,4.91,,10.06,9.65,,,2.59,2.25,
8/8/97,1115,0.11,,27.81,5.72,1.8,13.84,5.16,10.79,4.78,,9.77,9.32,,,2.53,2.25,
8/11/97,1101,0.12,,27.02,5.59,1.77,13.6,5.13,10.66,4.96,,9.63,9.29,,,2.56,2.12,
8/12/97,1091,0.11,,24.57,5.51,1.79,13.49,5.06,10.48,4.89,,9.6,9.39,,,2.51,2.1,
8/13/97,1099,0.11,,20.89,5.57,1.8,13.64,5.11,10.49,5.04,,9.41,10.57,,,2.53,2.07,
8/14/97,1104,0.11,,21.99,5.71,1.79,13.57,5.21,10.5,5.22,,9.69,10.34,,,2.51,2.02,
8/15/97,1077,0.11,,20.89,5.54,1.75,13.04,5.02,10.24,4.99,,9.32,10.16,,,2.45,2.02,
8/18/97,1090,0.1,,21.81,5.64,1.71,13.38,5.2,10.32,5.11,,9.36,10.4,,,2.46,2.3,
8/19/97,1121,0.11,,22.67,5.62,1.82,13.85,5.55,10.7,5.08,,10.09,10.37,,,2.52,2.39,
8/20/97,1145,0.11,,23.1,5.81,1.84,14.22,5.53,10.83,5.35,,10.05,11.54,,,2.56,2.32,
8/21/97,1119,0.11,,22.48,5.74,1.82,13.92,5.4,10.63,5.11,,9.85,10.73,,,2.5,2.32,
8/22/97,1111,0.11,,22.12,5.69,1.8,13.61,5.52,10.58,5.31,,9.36,10.75,,,2.43,2.32,
8/25/97,1108,0.11,,22.45,5.8,1.81,13.33,5.35,10.52,5.27,,9.52,10.46,,,2.4,2.33,
8/26/97,1093,0.12,,22.42,5.75,1.79,13.12,5.21,10.41,5.03,,9.27,10.56,,,2.36,2.33,
8/27/97,1092,0.12,,22.54,5.72,1.8,13.31,5.18,10.37,4.69,,9.21,10.44,,,2.39,2.34,
8/28/97,1071,0.12,,22.21,5.56,1.78,13.07,4.9,10.18,4.92,,9.11,10.07,,,2.37,2.48,
8/29/97,1074,0.12,,21.81,5.59,1.8,13.04,5.14,10.19,4.85,,8.95,9.84,,,2.34,2.48,
9/2/97,1103,0.12,,22.21,5.73,1.87,13.45,5.25,10.57,5.01,,9.28,10.18,,,2.43,2.54,
9/3/97,1100,0.12,,21.9,5.77,1.89,13.27,5.2,10.53,5.06,,9.43,10.37,,,2.51,2.61,
9/4/97,1106,0.13,,21.44,5.74,1.87,13.39,5.27,10.65,5.04,,9.69,10.27,,,2.51,2.84,
9/5/97,1111,0.13,,20.37,5.81,1.94,13.38,5.33,10.58,5.14,,9.98,10.07,,,2.54,2.84,
9/8/97,1118,0.15,,21.07,5.63,2,13.57,5.39,10.74,5.09,,9.81,9.75,,,2.52,3.15,
9/9/97,1127,0.16,,20.95,5.63,1.98,13.83,5.37,10.75,5.08,,9.8,10.39,,,2.54,3.33,
9/10/97,1103,0.17,,20.46,5.38,1.98,13.51,5.12,10.41,5.05,,9.69,10.5,,,2.48,3.46,
9/11/97,1105,0.16,,20.09,5.35,2.04,13.48,5.25,10.54,5.49,,9.96,10.65,,,2.42,3.37,
9/12/97,1106,0.18,,20.37,5.36,2.03,13.34,5.22,10.63,5.58,,9.78,10.68,,,2.49,3.37,
9/15/97,1080,0.15,,19.82,5.17,1.98,13.03,5.13,10.07,5.58,,9.94,10.79,,,2.46,3.2,
9/16/97,1117,0.17,,20.03,5.52,2.01,13.56,5.34,10.51,5.56,,10.35,11.18,,,2.53,3.05,
9/17/97,1109,0.17,,19.17,5.51,2.01,13.54,4.87,10.27,5.5,,10.69,10.86,,,2.51,3.11,
9/18/97,1109,0.16,,19.11,5.49,2.07,13.44,4.95,10.19,5.64,,10.62,10.98,,,2.54,3.21,
9/19/97,1119,0.2,,18.32,5.43,2.12,13.5,5.06,10.42,6.13,,10.61,11.1,,,2.6,3.21,
9/22/97,1124,0.22,,19.85,5.57,2.17,13.64,5.01,10.27,6.42,,11,11.56,,,2.62,3.17,
9/23/97,1135,0.23,,18.16,5.63,2.18,14.03,5.04,10.44,6.38,,10.81,12.24,,,2.67,3.22,
9/24/97,1116,0.22,,17,5.53,2.19,13.53,5.12,10.21,6.28,,10.63,12.09,,,2.71,3.13,
9/25/97,1106,0.2,,17.18,5.4,2.15,13.18,5.16,10.23,6.26,,10.44,12.18,,,2.69,3.14,
9/26/97,1107,0.21,,16.91,5.46,2.18,13.17,5.08,10.28,6.15,,10.62,11.56,,,2.79,3.14,
9/29/97,1119,0.2,,17.09,5.5,2.4,13.5,5.04,10.37,6.18,,10.94,11.56,,,2.82,3.13,
9/30/97,1097,0.22,,17,5.42,2.48,13.06,4.92,10.2,6.21,,10.57,11.43,,,2.83,3.2,
10/1/97,1102,0.2,,16.66,5.4,2.41,13.19,4.86,10.32,6.14,,10.35,11.23,,,2.9,3.44,
10/2/97,1113,0.2,,16.63,5.64,2.38,13.18,4.86,10.27,6.19,,10.57,11.54,,,2.87,3.45,
10/3/97,1124,0.2,,16.63,5.82,2.51,13.2,4.98,10.4,6.11,,10.53,11.66,,,2.97,3.45,
10/6/97,1126,0.21,,17.15,5.9,2.49,13.23,5,10.41,6.24,,10.29,11.57,,,2.97,3.48,
10/7/97,1141,0.2,,17.89,6.06,2.5,13.48,5.06,10.53,6.3,,10.48,11.56,,,3.07,3.55,
10/8/97,1145,0.2,,18.22,5.99,2.52,13.38,5.03,10.71,6.32,,10.86,11.75,,,3.02,3.47,
10/9/97,1148,0.19,,18.44,6.07,2.56,13.4,5.02,10.71,6.35,,10.81,11.95,,,3.03,3.3,
10/10/97,1138,0.2,,18.56,6.04,2.63,13.16,4.87,10.52,6.21,,10.92,11.6,,,2.99,3.3,
10/13/97,1140,0.2,,18.9,6.06,2.62,13.1,4.91,10.54,6.4,,11.12,11.54,,,2.98,3.19,
10/14/97,1131,0.2,,18.38,6,2.6,12.99,4.86,10.54,6.41,,10.69,11.4,,,2.99,3.22,
10/15/97,1119,0.2,,17.95,6.16,2.6,12.27,4.71,10.46,6.34,,10.65,11.28,,,2.95,3.04,
10/16/97,1099,0.18,,17.21,6.06,2.52,12.08,4.65,10.32,6.14,,10.24,10.81,,,2.92,3.03,
10/17/97,1075,0.18,,16.42,5.93,2.39,11.74,4.61,10.19,5.91,,9.94,10.37,,,2.87,3.03,
10/20/97,1088,0.19,,16.26,6.04,2.49,11.89,4.66,10.22,6.21,,9.61,10.23,,,2.93,3.2,
10/21/97,1111,0.22,,16.3,6.25,2.49,12.05,4.82,10.67,6.17,,10.08,10.92,,,3.05,3.31,
10/22/97,1099,0.23,,15.99,6.22,2.47,11.88,4.73,10.46,6.06,,9.86,11.11,,,3.07,3.16,
10/23/97,1075,0.22,,15.56,6.04,2.39,11.59,4.6,10.45,6.04,,9.54,10.27,,,2.89,2.97,
10/24/97,1057,0.25,,14.76,5.95,2.31,11.32,4.58,10.43,6.09,,8.83,9.42,,,2.72,2.97,
10/27/97,978,0.21,,13.05,5.4,2.14,10.58,4.22,9.93,5.7,,8.11,8.09,,,2.4,2.7,
10/28/97,1047,0.25,,14.15,5.93,2.31,12.03,4.69,10.28,6.02,,8.82,9.03,,,2.66,2.58,
10/29/97,1030,0.27,,13.35,5.97,2.23,11.36,4.73,10.09,6.04,,9.03,9.14,,,2.62,2.61,
10/30/97,1001,0.26,,12.37,5.93,2.11,10.72,4.55,9.91,5.94,,8.12,8.2,,,2.54,2.74,
10/31/97,1020,0.25,,13.17,6.08,2.19,10.9,4.83,10.02,5.89,,8.42,8.48,,,2.66,2.74,
11/3/97,1051,0.25,,13.66,6.28,2.3,11.11,4.84,10.34,6.03,,9.08,9,,,2.74,3.19,
11/4/97,1048,0.25,,13.72,6.19,2.44,10.75,4.95,10.35,5.97,,9.39,9.16,,,2.73,3.35,
11/5/97,1047,0.24,,13.78,6.33,2.53,10.56,4.91,10.29,5.93,,9.53,9.68,,,2.76,3.3,
11/6/97,1034,0.23,,13.29,6.28,2.4,10.4,4.77,10.18,5.91,,9.27,8.97,,,2.71,3.09,
11/7/97,1028,0.22,,13.05,6.2,2.43,10.96,4.71,10.14,5.89,,8.89,8.48,,,2.66,3.09,
11/10/97,1012,0.21,,12.56,6.07,2.45,10.63,4.67,10.03,5.8,,8.55,8.22,,,2.64,2.88,
11/11/97,1011,0.2,,12.16,5.98,2.43,10.79,4.71,10.07,5.81,,8.38,8.33,,,2.55,2.72,
11/12/97,980,0.19,,11.7,5.67,2.41,10.61,4.39,9.96,5.58,,7.4,7.52,,,2.34,2.86,
11/13/97,1005,0.19,,11.39,5.9,2.53,11.03,4.5,10.14,5.64,,7.69,8.25,,,2.45,2.99,
11/14/97,1028,0.21,,11.33,6.03,2.72,11.15,4.65,10.27,5.98,,7.46,8.22,,,2.53,2.99,
